year,month,day,air_temp,rain,water_temp,water_fowl,date
2017,07,30,21,No,21,10,2017-07-30
2017,07,31,20,No,21,45,2017-07-31
2017,07,31,20,No,20,7,2017-07-31
2017,06,12,17,No,10,29,2017-06-12
2017,06,12,17,No,12,45,2017-06-12
2017,06,12,17,No,15,2,2017-06-12
2017,06,12,17,No,13,2,2017-06-12
2017,06,12,17,No,16,6,2017-06-12
2017,06,12,17,No,6,3,2017-06-12
2017,06,12,17,No,6,5,2017-06-12
2017,06,20,17,Yes,11,12,2017-06-20
2017,06,20,17,Yes,16,49,2017-06-20
2017,06,20,17,Yes,10,1,2017-06-20
2017,06,20,17,Yes,10,3,2017-06-20
2017,07,01,17,Yes,14,40,2017-07-01
2017,07,01,17,Yes,13,11,2017-07-01
2017,07,01,17,Yes,11,2,2017-07-01
2017,07,01,17,Yes,13,5,2017-07-01
2017,07,01,17,Yes,13,2,2017-07-01
2017,07,01,17,Yes,14,13,2017-07-01
2017,07,01,17,Yes,9,1,2017-07-01
2017,07,01,17,Yes,9,3,2017-07-01
2017,07,01,17,Yes,9,5,2017-07-01
2017,07,08,18,Yes,19,5,2017-07-08
2017,07,08,18,Yes,17,40,2017-07-08
2017,07,08,18,Yes,12,1,2017-07-08
2017,07,08,18,Yes,12,25,2017-07-08
2017,07,08,18,Yes,16,18,2017-07-08
2017,07,08,18,Yes,16,2,2017-07-08
2017,07,13,17,Yes,20,100,2017-07-13
2017,07,13,17,Yes,15,2,2017-07-13
2017,07,13,17,Yes,16,60,2017-07-13
2017,07,28,19,Yes,20,25,2017-07-28
2017,07,28,19,Yes,20,60,2017-07-28
2017,07,28,19,Yes,19,2,2017-07-28
2017,07,28,19,Yes,20,3,2017-07-28
2017,07,28,19,Yes,20,72,2017-07-28
2017,07,28,19,Yes,20,2,2017-07-28
2017,07,31,20,No,19,10,2017-07-31
2017,07,31,20,No,20,9,2017-07-31
2017,07,31,20,No,21,3,2017-07-31
2017,07,31,20,No,22,19,2017-07-31
2017,07,31,20,No,21,5,2017-07-31
2017,07,31,20,No,21,3,2017-07-31
2017,07,31,20,No,20,3,2017-07-31
2017,08,02,21,Yes,21,11,2017-08-02
2017,08,02,21,Yes,18,49,2017-08-02
2017,08,02,21,Yes,21,6,2017-08-02
2017,08,02,21,Yes,22,19,2017-08-02
2017,08,02,21,Yes,22,7,2017-08-02
2017,08,02,21,Yes,23,2,2017-08-02
2017,08,02,21,Yes,24,23,2017-08-02
2017,08,02,21,Yes,20,2,2017-08-02
2017,08,02,21,Yes,20,7,2017-08-02
2017,08,02,21,Yes,23,85,2017-08-02
2017,08,03,21,No,19,13,2017-08-03
2017,08,03,21,No,20,51,2017-08-03
2017,08,03,21,No,22,2,2017-08-03
2017,08,03,21,No,21,9,2017-08-03
2017,08,03,21,No,21,17,2017-08-03
2017,08,03,21,No,22,1,2017-08-03
2017,08,03,21,No,22,8,2017-08-03
2017,08,03,21,No,20,5,2017-08-03
2017,08,03,21,No,20,3,2017-08-03
2017,08,05,17,Yes,20,51,2017-08-05
2017,08,05,17,Yes,14,7,2017-08-05
2017,08,05,17,Yes,13,2,2017-08-05
2017,08,09,16,No,10,7,2017-08-09
2017,08,09,16,No,14,15,2017-08-09
2017,08,09,16,No,14,6,2017-08-09
2017,08,09,16,No,16,62,2017-08-09
2017,08,09,16,No,8,3,2017-08-09
2017,08,09,16,No,8,5,2017-08-09
2017,08,09,16,No,6,49,2017-08-09
2017,06,10,16,No,15,4,2017-06-10
2017,06,10,16,No,14,30,2017-06-10
2017,06,10,16,No,16,2,2017-06-10
2017,06,10,16,No,15,8,2017-06-10
2017,06,10,16,No,15,9,2017-06-10
2017,06,10,16,No,15,46,2017-06-10
2017,06,10,16,No,11,5,2017-06-10
2017,06,10,16,No,11,7,2017-06-10
2017,06,10,16,No,11,23,2017-06-10
2017,06,11,17,No,13,42,2017-06-11
2017,06,11,17,No,12,4,2017-06-11
2017,06,11,17,No,10,3,2017-06-11
2017,06,11,17,No,9,2,2017-06-11
2017,06,14,18,No,10,35,2017-06-14
2017,06,14,18,No,10,55,2017-06-14
2017,06,14,18,No,10,2,2017-06-14
2017,06,14,18,No,12,2,2017-06-14
2017,06,14,18,No,14,42,2017-06-14
2017,06,14,18,No,6,7,2017-06-14
2017,06,14,18,No,4,15,2017-06-14
2017,06,14,18,No,8,2,2017-06-14
2017,06,25,14,No,6,26,2017-06-25
2017,06,25,14,No,7,45,2017-06-25
2017,06,25,14,No,13,1,2017-06-25
2017,06,25,14,No,14,11,2017-06-25
2017,06,25,14,No,6,8,2017-06-25
2017,07,15,19,Yes,14,17,2017-07-15
2017,07,15,19,Yes,15,12,2017-07-15
2017,07,15,19,Yes,16,2,2017-07-15
2017,07,15,19,Yes,15,3,2017-07-15
2017,07,15,19,Yes,14,78,2017-07-15
2017,07,15,19,Yes,16,6,2017-07-15
2017,07,19,20,No,18,3,2017-07-19
2017,07,19,20,No,21,50,2017-07-19
2017,07,19,20,No,16,7,2017-07-19
2017,07,19,20,No,17,3,2017-07-19
2017,07,19,20,No,17,18,2017-07-19
2017,07,19,20,No,18,18,2017-07-19
2017,07,19,20,No,13,10,2017-07-19
2017,07,19,20,No,13,20,2017-07-19
2017,07,19,20,No,18,100,2017-07-19
2017,07,20,20,No,19,5,2017-07-20
2017,07,20,20,No,20,125,2017-07-20
2017,07,20,20,No,17,4,2017-07-20
2017,07,20,20,No,19,1,2017-07-20
2017,07,20,20,No,18,1,2017-07-20
2017,07,20,20,No,20,29,2017-07-20
2017,07,20,20,No,17,3,2017-07-20
2017,07,24,21,Yes,20,10,2017-07-24
2017,07,24,21,Yes,19,67,2017-07-24
2017,07,24,21,Yes,17,4,2017-07-24
2017,07,24,21,Yes,17,3,2017-07-24
2017,07,24,21,Yes,18,62,2017-07-24
2017,07,24,21,Yes,20,5,2017-07-24
2017,07,24,21,Yes,21,7,2017-07-24
2017,08,06,15,Yes,13,10,2017-08-06
2017,08,06,15,Yes,12,59,2017-08-06
2017,08,06,15,Yes,14,1,2017-08-06
2017,08,06,15,Yes,16,4,2017-08-06
2017,08,06,15,Yes,17,7,2017-08-06
2017,08,06,15,Yes,17,1,2017-08-06
2017,08,06,15,Yes,21,36,2017-08-06
2017,08,06,15,Yes,7,1,2017-08-06
2017,08,06,15,Yes,7,16,2017-08-06
2017,08,07,17,No,9,3,2017-08-07
2017,08,07,17,No,14,94,2017-08-07
2017,08,07,17,No,6,5,2017-08-07
2017,08,07,17,No,16,1,2017-08-07
2017,08,07,17,No,16,3,2017-08-07
2017,08,07,17,No,17,6,2017-08-07
2017,08,07,17,No,21,2,2017-08-07
2017,08,07,17,No,7,1,2017-08-07
2017,08,07,17,No,7,3,2017-08-07
2017,08,10,17,No,11,12,2017-08-10
2017,08,10,17,No,17,94,2017-08-10
2017,08,10,17,No,14,16,2017-08-10
2017,08,10,17,No,15,1,2017-08-10
2017,08,10,17,No,15,3,2017-08-10
2017,08,10,17,No,16,38,2017-08-10
2017,08,10,17,No,8,5,2017-08-10
2017,08,10,17,No,8,28,2017-08-10
2017,08,10,17,No,12,37,2017-08-10
2017,06,09,16,No,11,17,2017-06-09
2017,06,09,16,No,12,52,2017-06-09
2017,06,09,16,No,13,2,2017-06-09
2017,06,09,16,No,14,7,2017-06-09
2017,06,09,16,No,14,12,2017-06-09
2017,06,09,16,No,10,13,2017-06-09
2017,06,09,16,No,11,13,2017-06-09
2017,07,10,17,No,14,12,2017-07-10
2017,07,10,17,No,14,35,2017-07-10
2017,07,10,17,No,14,4,2017-07-10
2017,07,10,17,No,15,2,2017-07-10
2017,07,10,17,No,17,89,2017-07-10
2017,07,10,17,No,13,2,2017-07-10
2017,07,10,17,No,13,9,2017-07-10
2017,07,10,17,No,12,5,2017-07-10
2017,07,11,16,No,18,4,2017-07-11
2017,07,11,16,No,17,50,2017-07-11
2017,07,11,16,No,13,11,2017-07-11
2017,07,11,16,No,14,3,2017-07-11
2017,07,11,16,No,14,17,2017-07-11
2017,07,11,16,No,16,46,2017-07-11
2017,07,11,16,No,16,23,2017-07-11
2017,07,11,16,No,15,12,2017-07-11
2017,07,21,21,Yes,18,2,2017-07-21
2017,07,21,21,Yes,19,46,2017-07-21
2017,07,21,21,Yes,15,25,2017-07-21
2017,07,21,21,Yes,15,70,2017-07-21
2017,07,21,21,Yes,17,3,2017-07-21
2017,07,21,21,Yes,17,21,2017-07-21
2017,07,22,23,No,18,100,2017-07-22
2017,07,22,23,No,17,1,2017-07-22
2017,07,22,23,No,16,5,2017-07-22
2017,07,22,23,No,16,3,2017-07-22
2017,08,04,22,No,21,20,2017-08-04
2017,08,04,22,No,20,40,2017-08-04
2017,08,04,22,No,22,2,2017-08-04
2017,08,04,22,No,24,38,2017-08-04
2017,08,04,22,No,21,3,2017-08-04
2017,08,12,18,Yes,15,3,2017-08-12
2017,08,12,18,Yes,18,47,2017-08-12
2017,08,12,18,Yes,15,2,2017-08-12
2017,08,12,18,Yes,12,4,2017-08-12
2017,08,12,18,Yes,17,2,2017-08-12
2017,08,12,18,Yes,17,17,2017-08-12
2017,08,13,17,No,11,3,2017-08-13
2017,08,13,17,No,12,14,2017-08-13
2017,08,13,17,No,13,6,2017-08-13
2017,08,13,17,No,14,27,2017-08-13
2017,08,13,17,No,14,2,2017-08-13
2017,08,15,17,No,14,20,2017-08-15
2017,08,15,17,No,16,62,2017-08-15
2017,08,15,17,No,16,9,2017-08-15
2017,08,15,17,No,17,3,2017-08-15
2017,08,15,17,No,17,13,2017-08-15
2017,08,15,17,No,16,26,2017-08-15
2017,08,15,17,No,15,2,2017-08-15
2017,08,15,17,No,15,26,2017-08-15
2017,08,15,17,No,14,35,2017-08-15
2017,08,20,17,No,11,10,2017-08-20
2017,08,20,17,No,14,55,2017-08-20
2017,08,20,17,No,18,2,2017-08-20
2017,08,20,17,No,18,12,2017-08-20
2017,08,20,17,No,19,3,2017-08-20
2017,08,20,17,No,19,52,2017-08-20
2017,08,20,17,No,18,7,2017-08-20
2017,08,20,17,No,18,3,2017-08-20
2017,08,21,19,No,18,1,2017-08-21
2017,08,21,19,No,20,7,2017-08-21
2017,08,21,19,No,20,3,2017-08-21
2017,08,21,19,No,23,36,2017-08-21
2017,08,21,19,No,18,3,2017-08-21
2017,08,21,19,No,18,10,2017-08-21
2017,08,21,19,No,12,40,2017-08-21
2017,06,15,16,Yes,12,30,2017-06-15
2017,06,15,16,Yes,12,40,2017-06-15
2017,06,15,16,Yes,12,19,2017-06-15
2017,06,26,15,Yes,10,27,2017-06-26
2017,06,26,15,Yes,10,60,2017-06-26
2017,06,26,15,Yes,10,12,2017-06-26
2017,06,26,15,Yes,12,6,2017-06-26
2017,06,26,15,Yes,12,56,2017-06-26
2017,06,26,15,Yes,6,2,2017-06-26
2017,06,26,15,Yes,6,5,2017-06-26
2017,06,26,15,Yes,8,13,2017-06-26
2017,06,27,11,Yes,5,15,2017-06-27
2017,06,27,11,Yes,9,40,2017-06-27
2017,06,27,11,Yes,9,17,2017-06-27
2017,06,27,11,Yes,15,32,2017-06-27
2017,06,27,11,Yes,8,7,2017-06-27
2017,06,27,11,Yes,10,80,2017-06-27
2017,06,28,12,Yes,6,10,2017-06-28
2017,06,28,12,Yes,6,35,2017-06-28
2017,06,28,12,Yes,14,41,2017-06-28
2017,06,28,12,Yes,7,3,2017-06-28
2017,06,28,12,Yes,8,42,2017-06-28
2017,07,02,14,Yes,10,15,2017-07-02
2017,07,02,14,Yes,12,32,2017-07-02
2017,07,02,14,Yes,12,2,2017-07-02
2017,07,02,14,Yes,10,17,2017-07-02
2017,07,02,14,Yes,15,1,2017-07-02
2017,07,02,14,Yes,14,3,2017-07-02
2017,07,02,14,Yes,10,5,2017-07-02
2017,07,09,17,No,17,4,2017-07-09
2017,07,09,17,No,19,70,2017-07-09
2017,07,09,17,No,14,3,2017-07-09
2017,07,09,17,No,15,4,2017-07-09
2017,07,09,17,No,16,16,2017-07-09
2017,07,09,17,No,16,63,2017-07-09
2017,07,09,17,No,14,8,2017-07-09
2017,07,09,17,No,14,25,2017-07-09
2017,07,17,20,No,15,17,2017-07-17
2017,07,17,20,No,16,45,2017-07-17
2017,07,17,20,No,16,23,2017-07-17
2017,07,17,20,No,17,15,2017-07-17
2017,07,17,20,No,16,12,2017-07-17
2017,07,17,20,No,18,17,2017-07-17
2017,07,18,19,No,19,7,2017-07-18
2017,07,18,19,No,18,4,2017-07-18
2017,07,18,19,No,18,37,2017-07-18
2017,08,01,20,Yes,22,1,2017-08-01
2017,08,01,20,Yes,21,90,2017-08-01
2017,08,01,20,Yes,20,3,2017-08-01
2017,08,01,20,Yes,20,11,2017-08-01
2017,08,01,20,Yes,20,3,2017-08-01
2017,08,01,20,Yes,20,21,2017-08-01
2017,08,01,20,Yes,20,17,2017-08-01
2017,08,01,20,Yes,20,3,2017-08-01
2017,08,18,21,Yes,15,15,2017-08-18
2017,08,18,21,Yes,15,61,2017-08-18
2017,08,18,21,Yes,17,9,2017-08-18
2017,08,18,21,Yes,19,6,2017-08-18
2017,08,18,21,Yes,18,1,2017-08-18
2017,08,18,21,Yes,20,10,2017-08-18
2017,08,18,21,Yes,20,64,2017-08-18
2017,08,22,21,No,15,10,2017-08-22
2017,08,22,21,No,18,3,2017-08-22
2017,08,22,21,No,19,16,2017-08-22
2017,08,22,21,No,19,6,2017-08-22
2017,08,22,21,No,12,74,2017-08-22
2017,08,30,15,No,16,12,2017-08-30
2017,08,30,15,No,16,32,2017-08-30
2018,05,24,12,No,11,3,2018-05-24
2018,05,24,12,No,11,4,2018-05-24
2018,05,24,12,No,11,2,2018-05-24
2018,05,24,12,No,11,1,2018-05-24
2018,05,24,12,No,10,6,2018-05-24
2018,05,24,12,No,11,30,2018-05-24
2018,05,24,12,No,9,5,2018-05-24
2018,05,24,12,No,9,3,2018-05-24
2018,05,24,12,No,8,5,2018-05-24
2018,06,07,12,No,10,5,2018-06-07
2018,06,07,12,No,11,4,2018-06-07
2018,06,07,12,No,11,2,2018-06-07
2018,06,07,12,No,11,2,2018-06-07
2018,06,07,12,No,12,38,2018-06-07
2018,06,07,12,No,7,12,2018-06-07
2018,06,07,12,No,8,25,2018-06-07
2018,06,10,16,No,13,10,2018-06-10
2018,06,10,16,No,14,2,2018-06-10
2018,06,10,16,No,16,2,2018-06-10
2018,06,10,16,No,15,3,2018-06-10
2018,06,10,16,No,16,7,2018-06-10
2018,06,10,16,No,15,23,2018-06-10
2018,06,10,16,No,11,2,2018-06-10
2018,06,10,16,No,12,25,2018-06-10
2018,06,18,20,No,14,7,2018-06-18
2018,06,18,20,No,13,14,2018-06-18
2018,06,18,20,No,12,25,2018-06-18
2018,06,18,20,No,12,5,2018-06-18
2018,06,18,20,No,12,7,2018-06-18
2018,06,18,20,No,12,12,2018-06-18
2018,06,18,20,No,12,51,2018-06-18
2018,06,18,20,No,8,15,2018-06-18
2018,06,18,20,No,8,8,2018-06-18
2018,06,18,20,No,10,22,2018-06-18
2018,06,21,18,No,11,4,2018-06-21
2018,06,21,18,No,11,9,2018-06-21
2018,06,21,18,No,12,2,2018-06-21
2018,06,21,18,No,12,14,2018-06-21
2018,06,21,18,No,14,17,2018-06-21
2018,06,21,18,No,9,12,2018-06-21
2018,06,27,17,Yes,17,2,2018-06-27
2018,06,27,17,Yes,16,12,2018-06-27
2018,06,27,17,Yes,15,2,2018-06-27
2018,06,27,17,Yes,15,2,2018-06-27
2018,06,27,17,Yes,15,3,2018-06-27
2018,06,27,17,Yes,16,6,2018-06-27
2018,06,27,17,Yes,14,2,2018-06-27
2018,06,27,17,Yes,16,10,2018-06-27
2018,07,08,19,No,20,3,2018-07-08
2018,07,08,19,No,21,16,2018-07-08
2018,07,08,19,No,22,2,2018-07-08
2018,07,08,19,No,22,21,2018-07-08
2018,07,08,19,No,18,3,2018-07-08
2018,07,08,19,No,18,6,2018-07-08
2018,07,11,20,Yes,15,10,2018-07-11
2018,07,11,20,Yes,14,7,2018-07-11
2018,07,11,20,Yes,8,1,2018-07-11
2018,07,11,20,Yes,10,2,2018-07-11
2018,07,11,20,Yes,10,11,2018-07-11
2018,07,11,20,Yes,14,23,2018-07-11
2018,07,11,20,Yes,10,4,2018-07-11
2018,07,11,20,Yes,10,22,2018-07-11
2018,07,12,19,No,15,2,2018-07-12
2018,07,12,19,No,14,35,2018-07-12
2018,07,12,19,No,13,15,2018-07-12
2018,07,12,19,No,12,4,2018-07-12
2018,07,12,19,No,13,21,2018-07-12
2018,07,12,19,No,13,15,2018-07-12
2018,07,12,19,No,13,3,2018-07-12
2018,07,15,21,Yes,21,5,2018-07-15
2018,07,15,21,Yes,18,11,2018-07-15
2018,07,15,21,Yes,18,5,2018-07-15
2018,07,15,21,Yes,17,12,2018-07-15
2018,07,15,21,Yes,17,4,2018-07-15
2018,05,25,14,No,10,2,2018-05-25
2018,05,25,14,No,12,9,2018-05-25
2018,05,25,14,No,9,3,2018-05-25
2018,05,25,14,No,10,7,2018-05-25
2018,05,25,14,No,11,1,2018-05-25
2018,05,25,14,No,11,5,2018-05-25
2018,05,25,14,No,8,2,2018-05-25
2018,05,25,14,No,8,51,2018-05-25
2018,05,26,17,No,12,10,2018-05-26
2018,05,26,17,No,12,3,2018-05-26
2018,05,26,17,No,11,1,2018-05-26
2018,05,26,17,No,11,8,2018-05-26
2018,05,26,17,No,12,1,2018-05-26
2018,05,26,17,No,13,29,2018-05-26
2018,05,26,17,No,6,2,2018-05-26
2018,05,26,17,No,4,11,2018-05-26
2018,05,27,15,No,13,5,2018-05-27
2018,05,27,15,No,10,4,2018-05-27
2018,05,27,15,No,12,3,2018-05-27
2018,05,27,15,No,14,7,2018-05-27
2018,05,27,15,No,12,6,2018-05-27
2018,05,27,15,No,13,25,2018-05-27
2018,05,27,15,No,4,3,2018-05-27
2018,05,27,15,No,4,7,2018-05-27
2018,05,30,18,No,14,25,2018-05-30
2018,05,30,18,No,11,20,2018-05-30
2018,05,30,18,No,11,2,2018-05-30
2018,05,30,18,No,11,3,2018-05-30
2018,05,30,18,No,10,50,2018-05-30
2018,05,30,18,No,14,2,2018-05-30
2018,05,30,18,No,16,11,2018-05-30
2018,05,30,18,No,11,5,2018-05-30
2018,06,03,15,No,14,5,2018-06-03
2018,06,03,15,No,15,3,2018-06-03
2018,06,03,15,No,16,3,2018-06-03
2018,06,03,15,No,17,2,2018-06-03
2018,06,03,15,No,18,5,2018-06-03
2018,06,03,15,No,12,52,2018-06-03
2018,06,03,15,No,13,5,2018-06-03
2018,06,14,17,Yes,12,1,2018-06-14
2018,06,14,17,Yes,8,3,2018-06-14
2018,06,14,17,Yes,15,88,2018-06-14
2018,06,14,17,Yes,7,5,2018-06-14
2018,06,14,17,Yes,6,7,2018-06-14
2018,06,14,17,Yes,9,32,2018-06-14
2018,07,02,23,No,16,7,2018-07-02
2018,07,02,23,No,17,30,2018-07-02
2018,07,02,23,No,17,2,2018-07-02
2018,07,02,23,No,16,3,2018-07-02
2018,07,02,23,No,16,1,2018-07-02
2018,07,02,23,No,20,6,2018-07-02
2018,07,02,23,No,18,6,2018-07-02
2018,07,02,23,No,18,5,2018-07-02
2018,07,04,23,No,20,22,2018-07-04
2018,07,04,23,No,19,4,2018-07-04
2018,07,04,23,No,21,20,2018-07-04
2018,07,04,23,No,20,2,2018-07-04
2018,07,04,23,No,19,4,2018-07-04
2018,07,04,23,No,19,8,2018-07-04
2018,07,04,23,No,17,7,2018-07-04
2018,07,07,17,No,17,5,2018-07-07
2018,07,07,17,No,17,30,2018-07-07
2018,07,07,17,No,18,2,2018-07-07
2018,07,07,17,No,18,3,2018-07-07
2018,07,07,17,No,19,56,2018-07-07
2018,07,07,17,No,19,12,2018-07-07
2018,07,07,17,No,20,60,2018-07-07
2018,07,07,17,No,16,25,2018-07-07
2018,07,07,17,No,15,55,2018-07-07
2018,07,16,22,No,23,4,2018-07-16
2018,07,16,22,No,20,6,2018-07-16
2018,07,16,22,No,22,1,2018-07-16
2018,07,16,22,No,21,2,2018-07-16
2018,07,16,22,No,22,26,2018-07-16
2018,07,16,22,No,16,5,2018-07-16
2018,07,16,22,No,16,3,2018-07-16
2018,07,28,17,No,18,83,2018-07-28
2018,07,28,17,No,21,3,2018-07-28
2018,07,28,17,No,22,2,2018-07-28
2018,07,28,17,No,24,3,2018-07-28
2018,07,28,17,No,23,1,2018-07-28
2017,08,24,14,No,8,17,2017-08-24
2017,08,24,14,No,11,100,2017-08-24
2017,08,24,14,No,9,2,2017-08-24
2017,08,24,14,No,12,4,2017-08-24
2017,08,24,14,No,15,2,2017-08-24
2017,08,24,14,No,18,96,2017-08-24
2017,08,24,14,No,7,2,2017-08-24
2017,08,24,14,No,7,23,2017-08-24
2017,09,04,18,Yes,18,3,2017-09-04
2017,09,04,18,Yes,19,17,2017-09-04
2017,09,04,18,Yes,19,6,2017-09-04
2017,09,04,18,Yes,19,13,2017-09-04
2017,09,04,18,Yes,20,22,2017-09-04
2017,09,04,18,Yes,18,3,2017-09-04
2018,05,31,12,No,10,12,2018-05-31
2018,05,31,12,No,10,3,2018-05-31
2018,05,31,12,No,11,1,2018-05-31
2018,05,31,20,Yes,12,4,2018-05-31
2018,05,31,20,Yes,14,3,2018-05-31
2018,05,31,20,Yes,14,5,2018-05-31
2018,05,31,20,Yes,14,50,2018-05-31
2018,06,09,15,No,12,2,2018-06-09
2018,06,09,15,No,10,3,2018-06-09
2018,06,09,15,No,11,1,2018-06-09
2018,06,09,15,No,11,2,2018-06-09
2018,06,09,15,No,11,62,2018-06-09
2018,06,09,15,No,11,5,2018-06-09
2018,06,09,15,No,9,30,2018-06-09
2018,06,09,15,No,8,6,2018-06-09
2018,07,06,19,Yes,17,30,2018-07-06
2018,07,06,19,Yes,18,2,2018-07-06
2018,07,06,19,Yes,22,5,2018-07-06
2018,07,06,19,Yes,21,16,2018-07-06
2018,07,06,19,Yes,16,4,2018-07-06
2018,07,06,19,Yes,18,5,2018-07-06
2018,07,23,21,Yes,18,5,2018-07-23
2018,07,23,21,Yes,17,53,2018-07-23
2018,07,23,21,Yes,21,2,2018-07-23
2018,07,23,21,Yes,20,7,2018-07-23
2018,07,23,21,Yes,17,12,2018-07-23
2018,07,23,21,Yes,17,28,2018-07-23
2018,07,28,17,No,14,12,2018-07-28
2018,07,28,17,No,14,25,2018-07-28
2018,07,30,19,No,18,10,2018-07-30
2018,07,30,19,No,17,15,2018-07-30
2018,07,30,19,No,18,4,2018-07-30
2018,07,30,19,No,20,5,2018-07-30
2018,07,30,19,No,22,17,2018-07-30
2018,07,30,19,No,19,20,2018-07-30
2018,07,31,20,No,20,10,2018-07-31
2018,07,31,20,No,21,5,2018-07-31
2018,07,31,20,No,20,38,2018-07-31
2018,07,31,20,No,21,9,2018-07-31
2018,07,31,20,No,23,50,2018-07-31
2018,07,31,20,No,24,45,2018-07-31
2018,07,31,20,No,17,10,2018-07-31
2018,07,31,20,No,17,46,2018-07-31
2018,08,01,22,No,17,27,2018-08-01
2018,08,01,22,No,23,25,2018-08-01
2018,08,02,20,Yes,16,2,2018-08-02
2018,08,02,20,Yes,16,37,2018-08-02
2018,08,02,20,Yes,20,2,2018-08-02
2018,08,02,20,Yes,20,9,2018-08-02
2018,08,02,20,Yes,20,26,2018-08-02
2018,08,02,20,Yes,16,29,2018-08-02
2018,08,02,20,Yes,16,84,2018-08-02
2018,08,04,21,No,20,10,2018-08-04
2018,08,04,21,No,22,3,2018-08-04
2018,08,04,21,No,22,4,2018-08-04
2018,08,04,21,No,23,73,2018-08-04
2018,08,04,21,No,17,22,2018-08-04
2017,08,27,15,No,7,20,2017-08-27
2017,08,27,15,No,13,67,2017-08-27
2017,08,27,15,No,11,45,2017-08-27
2017,08,27,15,No,12,15,2017-08-27
2017,08,27,15,No,13,105,2017-08-27
2017,08,27,15,No,13,50,2017-08-27
2017,08,27,15,No,12,40,2017-08-27
2017,08,27,15,No,10,3,2017-08-27
2017,08,28,16,No,11,5,2017-08-28
2017,08,28,16,No,13,15,2017-08-28
2017,08,28,16,No,12,3,2017-08-28
2017,08,28,16,No,11,11,2017-08-28
2017,08,28,16,No,11,6,2017-08-28
2017,08,28,16,No,10,14,2017-08-28
2017,08,28,16,No,11,20,2017-08-28
2017,08,28,16,No,9,40,2017-08-28
2017,09,03,16,No,14,19,2017-09-03
2017,09,03,16,No,15,62,2017-09-03
2017,09,03,16,No,17,6,2017-09-03
2017,09,03,16,No,18,16,2017-09-03
2017,09,03,16,No,19,1,2017-09-03
2017,09,03,16,No,20,102,2017-09-03
2017,09,03,16,No,19,5,2017-09-03
2017,09,03,16,No,18,12,2017-09-03
2018,05,22,11,Yes,8,2,2018-05-22
2018,05,22,11,Yes,8,3,2018-05-22
2018,05,22,11,Yes,10,3,2018-05-22
2018,05,22,11,Yes,10,5,2018-05-22
2018,05,22,11,Yes,10,15,2018-05-22
2018,05,22,11,Yes,3,15,2018-05-22
2018,05,22,11,Yes,3,25,2018-05-22
2018,05,23,7,Yes,9,2,2018-05-23
2018,05,23,7,Yes,11,4,2018-05-23
2018,05,23,7,Yes,7,1,2018-05-23
2018,05,23,7,Yes,9,3,2018-05-23
2018,05,23,7,Yes,10,1,2018-05-23
2018,05,23,10,Yes,10,6,2018-05-23
2018,05,23,10,Yes,9,4,2018-05-23
2018,05,23,10,Yes,7,102,2018-05-23
2018,05,28,14,No,12,2,2018-05-28
2018,05,28,14,No,12,5,2018-05-28
2018,05,28,14,No,12,1,2018-05-28
2018,05,28,14,No,12,4,2018-05-28
2018,05,28,14,No,11,9,2018-05-28
2018,05,28,14,No,7,1,2018-05-28
2018,05,28,14,No,6,20,2018-05-28
2018,05,29,22,No,10,40,2018-05-29
2018,05,29,22,No,11,7,2018-05-29
2018,05,29,22,No,13,1,2018-05-29
2018,05,29,22,No,10,2,2018-05-29
2018,05,29,22,No,9,25,2018-05-29
2018,05,29,22,No,9,3,2018-05-29
2018,05,29,22,No,9,10,2018-05-29
2018,05,29,22,No,12,11,2018-05-29
2018,06,05,12,Yes,10,10,2018-06-05
2018,06,05,12,Yes,9,2,2018-06-05
2018,06,05,12,Yes,11,2,2018-06-05
2018,06,05,12,Yes,11,1,2018-06-05
2018,06,05,12,Yes,11,32,2018-06-05
2018,06,05,12,Yes,7,5,2018-06-05
2018,06,05,12,Yes,6,12,2018-06-05
2018,06,05,12,Yes,4,56,2018-06-05
2018,06,11,16,No,13,1,2018-06-11
2018,06,11,16,No,10,2,2018-06-11
2018,06,11,16,No,11,2,2018-06-11
2018,06,11,16,No,11,41,2018-06-11
2018,06,22,15,No,14,2,2018-06-22
2018,06,22,15,No,14,5,2018-06-22
2018,06,22,15,No,11,2,2018-06-22
2018,06,22,15,No,12,77,2018-06-22
2018,06,22,15,No,8,12,2018-06-22
2018,06,22,15,No,8,75,2018-06-22
2018,06,24,17,Yes,16,21,2018-06-24
2018,06,24,17,Yes,15,3,2018-06-24
2018,06,24,17,Yes,18,12,2018-06-24
2018,06,24,17,Yes,18,1,2018-06-24
2018,06,24,17,Yes,18,6,2018-06-24
2018,06,24,17,Yes,17,122,2018-06-24
2018,06,24,17,Yes,13,16,2018-06-24
2018,06,24,17,Yes,13,12,2018-06-24
2018,06,24,17,Yes,15,39,2018-06-24
2017,08,26,14,No,10,7,2017-08-26
2017,08,26,14,No,13,57,2017-08-26
2017,08,26,14,No,9,16,2017-08-26
2017,08,26,14,No,10,21,2017-08-26
2017,08,26,14,No,12,3,2017-08-26
2017,08,26,14,No,13,6,2017-08-26
2017,08,26,14,No,16,23,2017-08-26
2017,08,26,14,No,7,50,2017-08-26
2017,09,02,13,No,13,60,2017-09-02
2017,09,02,13,No,16,32,2017-09-02
2017,09,02,13,No,17,2,2017-09-02
2017,09,02,13,No,18,3,2017-09-02
